15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,0,0,0,0,0,3,237,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,43,35,0,0,0,0,0,0,0,0,37,405,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,75,0,5,0,32,0,0,62,0,30,0,6240,0,0,2445,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,6172,0,0,0,2,0,0,121,0,0,0,22,0,0,0,0,0,0,0,0,75,0,0,321,182,0,0,0,0,0,0,0,0,217,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,3,0,79,5,0,18019,0,0,127,0,53,0,1608,0,0,788,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,1,3,3,21,0,0,0,1,0,0,0,0,0,3,1,0,12,0,0,13,6,0,0,0,0,0,0,0,0,7,1882,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,28,0,0,0,0,2894,0,0,6,0,4,0,2464,42,0,309,0,0,0,0,0,0,0,1,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,10,245,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,192,0,0,6,0,4,0,2920,0,0,16,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,0,0,0,7,0,0,1526,0,0,0,22,0,0,0,0,0,0,0,0,18,0,0,171,190,0,0,2,0,0,0,0,0,91,92,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,117,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,1,0,1,0,0,70,0,135,0,4118,2,0,167,0,0,0,0,5,0,0,7,0,0
5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13469,0,5,0,3,0,31,292,0,0,0,3,0,0,0,0,0,0,0,0,65,0,0,180,78,0,0,0,0,0,0,0,0,58,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,32,0,11,0,2761,14,0,329,0,14,0,2,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,143,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,223,0,0,155,0,3,0,3183,2,0,37,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,2938,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,10,0,0,1,0,2,0,675,0,0,57,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,22,190,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,26,0,0,0,0,0,0,0,0,11,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,7,0,24,0,1263,0,0,9,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,9,5,0,0,0,0,0,0,0,0,0,1663,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0,0,479,30,0,62,0,0,0,0,4,0,14,0,2184,0,0,199,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,10857,0,0,0,7,0,37,560,0,0,0,7,0,0,0,0,0,0,0,0,26,0,0,398,110,0,0,6,0,0,0,0,0,25,999,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,616,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,91,56,125,1,0,180,0,0,386,0,104,0,1226,0,0,113,0,0,0,0,0,0,0,8,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,1,0,0,0,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1113,0,0,2,0,11,0,0,7,0,5,0,2795,0,0,20,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,240,0,0,0,1,0,35,147,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,15,24,0,0,0,0,0,0,0,0,10,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130,0,0,0,0,0,0,0,68,0,10,0,4073,2,0,48,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2987,0,2,0,7,17,8,92,0,0,0,15,0,0,0,0,0,1,0,0,42,0,0,87,145,0,0,0,0,0,0,0,0,35,383,4,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,7,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,71,0,26,0,4,0,0,39,0,23,0,5725,17,0,611,0,0,0,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,0,0,0,3,5,0,175,0,0,0,12,0,0,0,0,0,0,14,0,10,0,0,174,144,0,0,0,0,0,0,0,0,89,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,0,0,1,0,11,1,0,2,0,0,515,0,53,0,1515,4,0,184,0,0,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,68,0,0,0,0,0,2,81,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,9,0,7,0,79,0,0,14,0,57,0,4699,5,0,416,0,8,0,0,0,0,0,62,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,12,1817,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,25,22,0,0,0,0,0,0,0,0,16,344,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3,0,0,21,0,0,0,2059,0,0,91,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1,0,0,0,2,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,6,6,0,6,0,0,1169,0,35,0,4300,0,0,587,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1894,0,0,0,0,0,3,47,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,7,8,0,0,0,0,0,0,0,0,8,2008,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,1,0,0,30,0,1067,0,0,5,0,2,0,1635,0,0,134,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,36,10,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,31,24,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,35,4,0,1,0,0,449,0,5,0,6263,0,0,623,0,0,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,2,0,19,252,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,62,35,0,0,0,0,0,0,0,0,18,390,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,3,0,0,13,10,3,0,2990,125,0,11,0,0,0,0,0,0,0,13,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1491,0,0,0,0,0,0,3424,0,0,0,3,0,0,0,0,0,0,0,0,31,0,0,77,37,0,0,0,0,0,0,0,0,3,522,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,111,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,45,17,0,4,0,0,477,0,40,0,1055,2,0,1048,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,87,0,0,0,0,0,2,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,299,0,0,39,0,12,0,0,2,0,2,0,1468,0,0,234,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,29,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,138,1,0,3,0,0,1308,0,3,0,3817,0,0,313,0,2,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,3,0,7,21,4,0,0,4,0,0,0,0,0,0,0,0,8,0,0,92,35,1,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,105,0,61,0,1839,2,0,840,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,636,0,0,0,2,0,0,324,0,0,0,48,0,0,0,0,0,0,0,0,8,0,0,119,147,21,0,0,0,0,0,0,0,111,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,1,14,0,3,0,0,34,0,9,0,4674,0,0,58,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,2,0,0,0,0,0,0,58,0,12,0,4337,0,0,24,0,0,0,0,0,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,1,316,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2466,0,0,0,0,1,0,0,1,0,3,0,845,0,0,56,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,21,723,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,3,0,0,0,0,0,0,0,0,1,2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,195,1,0,0,0,5,0,0,16,0,2,0,1998,1,0,104,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,5312,0,0,0,4,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,50,0,52,0,14,0,0,55,0,34,0,2555,1,0,462,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3649,0,0,0,0,0,2,22,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,15,11,0,0,0,0,0,0,0,0,18,1771,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,193,3,0,0,14,0,0,23,0,17,0,4127,0,0,1493,0,4,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,0,0,0,0,0,0,357,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,18,29,0,0,0,0,0,0,0,0,16,1886,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,774,0,0,48,0,2,0,0,0,0,6,0,2193,18,0,66,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,35,0,0,0,0,0,163,848,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,1,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1030,0,2,36,0,0,0,0,4,0,1,0,3030,0,0,51,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3750,0,0,0,1,0,1,166,0,0,0,2,0,0,0,0,1,0,0,0,56,0,0,69,46,0,0,0,0,0,0,0,0,62,1500,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,1,0,0,17,0,0,3,0,110,0,4708,5,0,327,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,183,0,0,0,1,3,382,447,0,0,0,29,0,0,0,0,0,0,1,0,37,0,0,29,0,1,0,0,4,0,0,0,1,1,1389,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,7,13,10,0,28,0,0,1726,0,15,0,2397,18,0,706,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,115,0,0,0,0,0,0,72,0,0,0,2,0,0,0,0,0,0,0,0,0,161,0,9,4,5,0,0,0,0,0,0,0,1,231,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,190,0,0,4,0,9,0,3502,0,0,34,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,7650,0,0,0,1,11,1,79,1,0,0,807,0,0,0,0,0,18,0,0,87,0,0,386,88,263,0,0,0,4,0,0,0,25,300,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,18,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,114,0,0,1,0,29,196,0,0,0,0,42,0,14,0,4061,0,0,3042,0,0,0,0,0,0,0,20,0,0
